"August 9, 2022",Carr Joins Sullivan in Alaska,Carr Joins Senator Sullivan in Alaska with Broadband Officials,News Relea,"Media Relations, Office of Commissioner C","Events Focus on Expanding Connectivity, Telehealth, Workforce, and New Federal Program",https://docs.fcc.gov/public/attachments/DOC-386086A1.pdf,https://www.fcc.gov/document/carr-joins-sullivan-alaska
"March 18, 2022",FCC Seeks Comment on Resolving Disputes Over Pole Replacement Costs,Accelerating Wireline Broadband Deployment by Removing Barriers to Infrastructure Investmen,FNPRM,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/FCC-22-20A1.pdf,https://www.fcc.gov/document/fcc-seeks-comment-resolving-disputes-over-pole-replacement-costs
"March 18, 2022","FCC, NTIA Name Staff Representatives to Advisory Committees","CC, NTIA Name Staff Representatives To Advisory Committees To Further Technical Collaboration",News Relea,"Engineering & Technology, Media Relations, Wireless Telecommunication","NTIA Representatives will join FCC's Technological Advisory Committee and Communications Security, Reliability, and Interoperability Council; FCC Representative will participate in the Commerce Spectrum Management Advisory Comm",https://docs.fcc.gov/public/attachments/DOC-381496A1.pdf,https://www.fcc.gov/document/fcc-ntia-name-staff-representatives-advisory-committees
"March 17, 2022",FCC Initiates Inquiry on Preventing Digital Discrimination,Implementing the Infrastructure Investment and Jobs Act:  Prevention and Elimination of Digital Discrimination,Notice of Inquir,"General, Wireline Competition",unknown,https://docs.fcc.gov/public/attachments/FCC-22-21A1.pdf,https://www.fcc.gov/document/fcc-initiates-inquiry-preventing-digital-discrimination
"March 17, 2022",FCC Announces Final Group of Connected Care Pilot Program Projects,deral Communications Commission Announces Final Set of Projects Selected for the Connected Care Pilot Program,Public Noti,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/FCC-22-23A1.pdf,https://www.fcc.gov/document/fcc-announces-final-group-connected-care-pilot-program-projects-0
"March 17, 2022","FCC Announces Meeting of CSRIC VIII on March 30, 2022","CC Announces the Third Meeting of the Communications Security, Reliability, and Interoperability Council VIII on March 30, 2022",Public Noti,Public Safety and Homeland Security,unknown,https://docs.fcc.gov/public/attachments/DA-22-288A1.pdf,https://www.fcc.gov/document/fcc-announces-meeting-csric-viii-march-30-2022
"March 17, 2022",FCC Announces Second Video Programming Accessibility Forum,CC Announces Second Forum on Improving Accessibility of Online Video Programming,Public Noti,"Media, Consumer and Governmental Affai",unknown,https://docs.fcc.gov/public/attachments/DA-22-287A1.pdf,https://www.fcc.gov/document/fcc-announces-second-video-programming-accessibility-forum
"March 15, 2022",FCC Announces Rechartering and Solicitation of Members for the WAC,Announcement of Rechartering and Solicitation of Members for the World Radiocommunication Conference Advisory Comm,Public Noti,International,unknown,https://docs.fcc.gov/public/attachments/DA-22-255A1.pdf,https://www.fcc.gov/document/fcc-announces-rechartering-and-solicitation-members-wac
"March 15, 2022",Simington Speaks With The National Religious Broadcasters,Simington Speaks With The National Religious Broadcasters,News Relea,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-381385A1.pdf,https://www.fcc.gov/document/simington-speaks-national-religious-broadcasters
"March 15, 2022",FCC's Foreign Sponsorship Identification Rules Go Into Effect,CC'S Foreign Sponsorship Identification Rules Go Into Effec,News Relea,"Media, Media Relation",Action Requires Public and On-Air Disclosures of Foreign Government-Sponsored Programming on Broadcast Sta,https://docs.fcc.gov/public/attachments/DOC-381382A1.pdf,https://www.fcc.gov/document/fccs-foreign-sponsorship-identification-rules-go-effect
"March 15, 2022","Deletion Of Items From March 16, 2021 Open Meeting","Deletion Of Items From March 16, 2021 Open Meeting",Sunshi,Managing Directo,Sunsh,https://docs.fcc.gov/public/attachments/DOC-381311A1.pdf,https://www.fcc.gov/document/deletion-items-march-16-2021-open-meeting
"March 14, 2022",FCC affirms TV station fines for refusal to negotiate in good faith,"In the Matter of DIRECTV, LLC; AT&T Services, Inc. (Complainants), v. Deerfield Media, Inc. et al. (Defendants)",MO&OR,Medi,unknown,https://docs.fcc.gov/public/attachments/FCC-22-19A1.pdf,https://www.fcc.gov/document/fcc-affirms-tv-station-fines-refusal-negotiate-good-faith
"March 11, 2022","FCC Sets July 31, 2022 Purchase Deadline for C-19 Telehealth Program","Wireline Competition Bureau Announces a Purchase and Implementation Deadline of July 31, 2022 for Round 2 of the COVID-19 Telehealth Program",Public Noti,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/DA-22-260A1.pdf,https://www.fcc.gov/document/fcc-sets-july-31-2022-purchase-deadline-c-19-telehealth-program
"March 11, 2022","WCB Implements ACP, Lifeline Integrity Measures to Protect Consumers",Wireline Competition Bureau Announces Additional Program Integrity Measures to Protect Consumer Choice in the Affordable Connectivity Program and Lifeline Program,Public Noti,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/DA-22-244A1.pdf,https://www.fcc.gov/document/wcb-implements-acp-lifeline-integrity-measures-protect-consumers
"March 11, 2022",Inspector General Advisory on Providers Deceiving Lifeline Consumers,Inspector General Advisory Regarding Provider Efforts to Deceive Lifeline Consumers to Enroll for Unwanted Government-Subsidized ACP Services,Advisor,Media Relation,"Office of Inspector General Advisory alerting Lifeline, Emergency Broadband Benefit, and Affordable Connectivity Program consumers and providers to improper and abusive enrollment practices that are part of some providers' online enrollment processes.",https://docs.fcc.gov/public/attachments/DOC-381268A1.pdf,https://www.fcc.gov/document/inspector-general-advisory-providers-deceiving-lifeline-consumers
"March 10, 2022",FCC Announces Opening of New On-Site Child Care Center,CC Announces Opening of New On-Site Child Care Center; New Child Care Center Teletots by Reggio's Treehouse Opens for Federal Families and the Public,News Relea,Media Relation,GSA and FCC-Sponsored Child Care Center Opens for Enrollm,https://docs.fcc.gov/public/attachments/DOC-381219A1.pdf,https://www.fcc.gov/document/fcc-announces-opening-new-site-child-care-center-1
"March 10, 2022",FCC Announces Over $640 Million for Rural Broadband in 26 States,he Federal Communications Commission is ready to authorize more than $640 million through the Rural Digital Opportunity Fund,News Relea,"Wireline Competition, Media Relation",To Date Over $4.7 Billion in Broadband Funding Announced for Nearly 300 Carriers in 47 States Serving Over 2.6 Million Loca,https://docs.fcc.gov/public/attachments/DOC-381208A1.pdf,https://www.fcc.gov/document/fcc-announces-over-640-million-rural-broadband-26-states
"March 9, 2022","FCC To Hold Open Commission Meeting Wednesday, March 16, 2022","CC To Hold Open Commission Meeting Wednesday, March 16, 2022",Sunshi,Managing Directo,Sunsh,https://docs.fcc.gov/public/attachments/DOC-381169A1.pdf,https://www.fcc.gov/document/fcc-hold-open-commission-meeting-wednesday-march-16-2022
"March 7, 2022",FCC Commits Nearly $64M in Emergency Connectivity Funding,"he Federal Communications Commission is committing $63,613,404 in the 11th wave of Emergency Connectivity Fund program support, helping to close the Homework Gap",News Relea,"Wireline Competition, Media Relation",Program Has Connected Over 12.5 Million Stud,https://docs.fcc.gov/public/attachments/DOC-381060A1.pdf,https://www.fcc.gov/document/fcc-commits-nearly-64m-emergency-connectivity-funding
"March 4, 2022",Simington Addresses Texas Public Policy Foundation,Simington Addresses Texas Public Policy Foundation,News Relea,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-381015A1.pdf,https://www.fcc.gov/document/simington-addresses-texas-public-policy-foundation
"March 3, 2022",FCC Virtual Event Tour for Affordable Connectivity Program Enrollment,CC Hosts Virtual Event Enrollment Tour To Promote Affordable Connectivity Program,News Relea,"Consumer and Governmental Affairs, Media Relations, Office of Chairwoman Rosenworcel, Wireline Competition",FCC Partners with 10+ Local Organizations to Promote Broadband Affordability Program on Heels of 10 Million Enrollment Mil,https://docs.fcc.gov/public/attachments/DOC-380957A1.pdf,https://www.fcc.gov/document/fcc-virtual-event-tour-affordable-connectivity-program-enrollment
"March 2, 2022",FCC Chairwoman Signs MOU with Georgian Communications Regulator,CC Chairwoman Rosenworcel Signs MOU With Georgian Communications Regulator,News Relea,"International, Media Relations, Office of Chairwoman Rosenworcel",unknown,https://docs.fcc.gov/public/attachments/DOC-380907A1.pdf,https://www.fcc.gov/document/fcc-chairwoman-signs-mou-georgian-communications-regulator
"March 2, 2022",FCC Announces Agenda for March 3 Digital Health Symposium,CC Announces Agenda for March 3 Digital Health Symposium,Public Noti,General Counsel,unknown,https://docs.fcc.gov/public/attachments/DA-22-201A1.pdf,https://www.fcc.gov/document/fcc-announces-agenda-march-3-digital-health-symposium
"March 2, 2022",Chair Rosenworcel Announces Staff Changes,Chairwoman Rosenworcel Announces Staff Changes,News Relea,"Media Relations, Office of Chairwoman Rosenworcel",unknown,https://docs.fcc.gov/public/attachments/DOC-380904A1.pdf,https://www.fcc.gov/document/chair-rosenworcel-announces-staff-changes
"March 1, 2022","Commissioner Starks State of the Net Keynote February 28, 2022","Remarks of Commissioner Geoffrey Starks State of the Net Keynote February 28, 2022",Speech,"Office of Commissioner Starks, Media Relation",Speech,https://docs.fcc.gov/public/attachments/DOC-380859A1.pdf,https://www.fcc.gov/document/commissioner-starks-state-net-keynote-february-28-2022
"March 1, 2022",FCC to Kick Off Telecom Workforce Interagency Group on March 8,"communications Workforce Interagency Group Announces Kickoff Webcast For March 8, 2022",Public Noti,Wireless Telecommunication,unknown,https://docs.fcc.gov/public/attachments/DA-22-208A1.pdf,https://www.fcc.gov/document/fcc-kick-telecom-workforce-interagency-group-march-8
"March 1, 2022",Simington Applauds Receiver NOI Announcement,Simington Applauds Receiver NOI Announcemen,Sta,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-380839A1.pdf,https://www.fcc.gov/document/simington-applauds-receiver-noi-announcement
"March 1, 2022",Chairwoman Rosenworcel Remarks at Mobile World Congress 2022,"Remarks Of Chairwoman Jessica Rosenworcel, Mobile World Congress, ""New Frontier Of Partnerships"", Barcelona, Spain",Speech,"Media Relations, Office of Chairwoman Rosenworcel",Speech,https://docs.fcc.gov/public/attachments/DOC-380838A1.pdf,https://www.fcc.gov/document/chairwoman-rosenworcel-remarks-mobile-world-congress-2022
"February 28, 2022",FCC Launches Inquiry into Internet Routing Vulnerabilities,Secure Internet Routing,Notice of Inquir,Public Safety and Homeland Security,unknown,https://docs.fcc.gov/public/attachments/FCC-22-18A1.pdf,https://www.fcc.gov/document/fcc-launches-inquiry-internet-routing-vulnerabilities
"February 25, 2022",Chair Rosenworcel Launches Inquiry to Reduce Cyber Risks,Chairwoman Rosenworcel Launches Inquiry To Reduce Cyber Risks,News Relea,"Public Safety and Homeland Security, Media Relations, Office of Chairwoman Rosenworcel",Rosenworcel Proposes Inquiry into Vulnerabilities of Internet Global Routing System in Response to Increasing Risk of Cyber Attack,https://docs.fcc.gov/public/attachments/DOC-380731A1.pdf,https://www.fcc.gov/document/chair-rosenworcel-launches-inquiry-reduce-cyber-risks
"February 24, 2022",Commissioner Starks Remarks to the Disability Advisory Committee,"Remarks Of Commissioner Geoffrey Starks, Disability Advisory Committee Meeting, Washington, DC",Speech,"Office of Commissioner Starks, Media Relation",Speech,https://docs.fcc.gov/public/attachments/DOC-380680A1.pdf,https://www.fcc.gov/document/commissioner-starks-remarks-disability-advisory-committee
"February 23, 2022",FCC Announces Tentative Agenda for March Open Meeting,CC Announces Tentative Agenda for March Open Meeting,News Relea,Media Relation,"FCC Chairwoman Jessica Rosenworcel announced that the items below are tentatively on the agenda for the March Open Commission Meeting scheduled for Wednesday, March 16, 2022",https://docs.fcc.gov/public/attachments/DOC-380629A1.pdf,https://www.fcc.gov/document/fcc-announces-tentative-agenda-march-open-meeting-9
"February 23, 2022",FCC Announces First Public Hearing on Broadband Consumer Labels,CC Announces First Public Hearing on Broadband Consumer Labels,Public Noti,Consumer and Governmental Affai,unknown,https://docs.fcc.gov/public/attachments/DA-22-190A1.pdf,https://www.fcc.gov/document/fcc-announces-first-public-hearing-broadband-consumer-labels
"February 23, 2022",FCC Commits Another $86M in Emergency Connectivity Funding,CC Commits Another $86 Million In Emergency Connectivity Funding To Support Students And Libraries And Help Close The Homework Gap,News Relea,"Wireline Competition, Media Relation",Program to Date has Committed over $4.6 Bill,https://docs.fcc.gov/public/attachments/DOC-380627A1.pdf,https://www.fcc.gov/document/fcc-commits-another-86m-emergency-connectivity-funding
"February 22, 2022",Chairwoman Rosenworcel Proposes Plan for Next Gen 911,CC Chairwoman Proposes Plan For Next Gen 911,News Relea,"Public Safety and Homeland Security, Media Relations, Office of Chairwoman Rosenworcel",Revenues from Upcoming Spectrum Auctions Could Help Fund Digital Upgrades to 911 Nationwid,https://docs.fcc.gov/public/attachments/DOC-380566A1.pdf,https://www.fcc.gov/document/chairwoman-rosenworcel-proposes-plan-next-gen-911
"February 22, 2022",Chairwoman Rosenworcel Remarks on FirstNet 10-Year Anniversary,"Remarks Of Chairwoman Jessica Rosenworcel, FirstNet 10-Year Anniversary Celebration, National Press Club, Washington, DC",Speech,"Public Safety and Homeland Security, Media Relations, Office of Chairwoman Rosenworcel",Speech,https://docs.fcc.gov/public/attachments/DOC-380562A1.pdf,https://www.fcc.gov/document/chairwoman-rosenworcel-remarks-firstnet-10-year-anniversary
"February 22, 2022",FCC Seeks Comment on Further Reforms to Rural Health Care Program,Promoting Telehealth in Rural America,FNPRM,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/FCC-22-15A1.pdf,https://www.fcc.gov/document/fcc-seeks-comment-further-reforms-rural-health-care-program-0
